tour_id,distance,distance_km,duration,duration_h,start_time,cid,vehicle_id,stop_time,track_gap,avg_speed,max_speed,n_signal_loss,d_signal_loss,r_signal_loss,avg_hdop,home_base,long_haul,rest_area,service_area_fuel,industrial_area,freight_forwarder,max_speed_kmh,avg_speed_kmh,gross_vehicle_weight,total_mass_with_trailer,axle_class,other_area
1227,6292.0,6.292,806.04,0.2239,2021-11-30 14:54:30.017000+01:00,0,7,2021-11-30 15:07:56.057000+01:00,16.21836925,7.81,20.78,2.0,7.0,0.0011125238,0.9045596,True,False,False,False,True,1,74.808,28.116,18000.0,40000.0,98.0,False
1228,10884.0,10.884,2041.7939999999999,0.5671649999999999,2021-11-30 15:16:23.527000+01:00,0,7,2021-11-30 17:06:08.682000+01:00,14.00915194,5.4,22.76,6.0,21.0,0.0040871934,0.8712991,True,False,False,False,True,1,81.936,19.44,18000.0,40000.0,98.0,False
1229,17093.0,17.093,3519.101,0.9775280555555557,2021-12-01 08:38:29.979000+01:00,0,7,2021-12-01 10:47:28.495000+01:00,5.37704991,9.62,21.94,9.0,35.0,0.0032344516,0.6989597,True,False,False,False,True,1,78.98400000000001,34.632,18000.0,40000.0,98.0,False
1230,10800.0,10.8,2076.724,0.5768677777777778,2021-12-01 12:01:43.568000+01:00,0,7,2021-12-01 14:10:34.198000+01:00,9.16566261,6.19,20.7,3.0,12.0,0.002105263,0.78589225,True,False,False,False,True,1,74.52,22.284000000000002,18000.0,40000.0,98.0,False
1231,6409.0,6.409,1132.22,0.31450555555555554,2021-12-01 14:59:15.066000+01:00,0,7,2021-12-01 15:18:07.286000+01:00,2.65683669,5.66,22.49,3.0,18.0,0.0028085504,0.784828,True,False,False,False,True,1,80.964,20.376,18000.0,40000.0,98.0,False
1232,10885.0,10.885000000000002,2436.184,0.6767177777777778,2021-12-01 15:31:52.280000+01:00,0,7,2021-12-01 17:22:11.517000+01:00,7.68398062,5.28,21.33,3.0,21.0,0.0036803365,0.6693928,True,False,False,False,True,1,76.788,19.008000000000003,18000.0,40000.0,98.0,False
1233,17475.0,17.475,4779.415,1.3276152777777779,2021-12-02 08:34:17.249000+01:00,0,7,2021-12-02 11:12:23.272000+01:00,7.989762,4.38,19.28,11.0,18.0,0.001633542,0.64105517,True,False,False,False,True,1,69.408,15.768,18000.0,40000.0,98.0,False
1234,11008.0,11.008,2060.5829999999996,0.5723841666666667,2021-12-02 11:48:32.431000+01:00,0,7,2021-12-02 14:13:45.539000+01:00,15.6321505,6.27,21.57,4.0,7.0,0.0013404826,0.70446444,True,False,False,False,True,1,77.652,22.572,18000.0,40000.0,98.0,False
1236,11007.0,11.007,2118.214,0.5883927777777778,2021-12-02 15:13:17.212000+01:00,0,7,2021-12-02 16:03:41.170000+01:00,19.32329931,5.67,17.18,3.0,10.0,0.001861504,0.8185694,True,False,False,False,True,1,61.848,20.412,18000.0,40000.0,98.0,False
1237,10771.0,10.771,3081.105,0.8558625,2021-12-03 08:34:55.850000+01:00,0,7,2021-12-03 09:26:16.955000+01:00,6.16955384,3.5,19.95,9.0,28.0,0.002599573,0.67610824,True,False,False,False,True,1,71.82,12.6,18000.0,40000.0,98.0,False
1238,10716.0,10.716,1846.429,0.5128969444444444,2021-12-03 11:41:32.292000+01:00,0,7,2021-12-03 14:10:38.797000+01:00,21.67547486,6.7,19.54,2.0,19.0,0.0034370478,0.77246517,True,False,False,False,True,1,70.344,24.12,18000.0,40000.0,98.0,False
1240,11144.0,11.144,1759.353,0.48870916666666664,2021-12-03 15:14:27.365000+01:00,0,7,2021-12-03 16:01:04.860000+01:00,20.98323494,6.81,18.67,2.0,15.0,0.002699784,0.8909987,True,False,False,False,True,1,67.212,24.516,18000.0,40000.0,98.0,False
1241,17076.0,17.076,3776.196,1.0489433333333333,2021-12-06 08:32:24.578000+01:00,0,7,2021-12-06 10:46:32.223000+01:00,12.24957377,8.74,20.71,11.0,68.0,0.006308563,0.78082055,True,False,False,False,True,1,74.55600000000001,31.464000000000002,18000.0,40000.0,98.0,False
1242,5793.0,5.793,1751.851,0.4866252777777778,2021-12-06 13:58:52.299000+01:00,0,7,2021-12-06 14:28:04.150000+01:00,14.36051502,3.31,19.2,5.0,10.0,0.0017262213,0.70689726,True,False,False,False,True,1,69.12,11.916,18000.0,40000.0,98.0,False
1243,6351.0,6.351,1141.284,0.3170233333333334,2021-12-06 14:38:58.645000+01:00,0,7,2021-12-06 14:57:59.929000+01:00,8.07006171,5.56,20.49,3.0,7.0,0.0011021886,0.718805,True,False,False,False,True,1,73.764,20.016,18000.0,40000.0,98.0,False
1244,10830.0,10.83,1810.949,0.5030413888888888,2021-12-06 15:07:25.608000+01:00,0,7,2021-12-06 17:02:40.286000+01:00,5.70232815,6.1,20.38,3.0,20.0,0.0035100034,0.7397339,True,False,False,False,True,1,73.368,21.96,18000.0,40000.0,98.0,False
1246,10542.0,10.542,1810.221,0.5028391666666667,2021-12-07 08:48:05.508000+01:00,0,7,2021-12-07 09:22:12.166000+01:00,16.55114353,7.64,23.0,3.0,20.0,0.00396668,0.8221107,True,False,False,False,True,1,82.8,27.503999999999998,18000.0,40000.0,98.0,False
1247,6302.0,6.302,780.794,0.21688722222222223,2021-12-07 10:34:20.654000+01:00,0,7,2021-12-07 10:47:21.448000+01:00,11.8962999,8.07,21.09,2.0,22.0,0.0034909553,0.646003,True,False,False,False,True,1,75.924,29.052000000000003,18000.0,40000.0,98.0,False
1248,11100.0,11.1,2515.332,0.6987033333333332,2021-12-07 11:27:46.651000+01:00,0,7,2021-12-07 14:14:40.100000+01:00,7.488835,5.08,22.88,3.0,18.0,0.0033488371,0.70361763,True,False,False,False,True,1,82.368,18.288,18000.0,40000.0,98.0,False
1250,10988.0,10.988,2214.009,0.6150025,2021-12-07 15:23:42.159000+01:00,0,7,2021-12-07 16:36:25.004000+01:00,8.00059631,5.68,18.47,5.0,25.0,0.0046451134,0.6398756,True,False,False,False,True,1,66.492,20.448,18000.0,40000.0,98.0,False
1251,17223.0,17.223,4430.503000000001,1.230695277777778,2021-12-08 08:32:08.222000+01:00,0,7,2021-12-08 11:10:16.494000+01:00,14.75508119,7.27,23.11,11.0,43.0,0.0038914026,0.7127896,True,False,False,False,True,1,83.196,26.172,18000.0,40000.0,98.0,False
1252,11048.0,11.048,2085.411,0.5792808333333332,2021-12-08 11:48:04.018000+01:00,0,7,2021-12-08 13:30:17.664000+01:00,12.13410045,8.41,20.43,4.0,14.0,0.0024574338,0.7850261,True,False,False,False,True,1,73.548,30.276,18000.0,40000.0,98.0,False
1254,11023.0,11.023,1786.376,0.4962155555555556,2021-12-08 15:27:05.773000+01:00,0,7,2021-12-08 17:23:38.733000+01:00,34.27540526,7.58,18.28,4.0,19.0,0.0035191702,0.77414703,True,False,False,False,True,1,65.808,27.288,18000.0,40000.0,98.0,False
1256,10720.0,10.72,2721.245,0.7559013888888889,2021-12-09 08:32:19.159000+01:00,0,7,2021-12-09 09:24:18.710000+01:00,14.32871033,4.21,18.63,5.0,20.0,0.003649635,0.7255077,True,False,False,False,True,1,67.068,15.156,18000.0,40000.0,98.0,False
1257,6387.0,6.387,1064.131,0.2955919444444445,2021-12-09 10:26:53.218000+01:00,0,7,2021-12-09 10:44:37.349000+01:00,1.41724447,6.0,22.09,3.0,8.0,0.0012525442,0.73456657,True,False,False,False,True,1,79.524,21.6,18000.0,40000.0,98.0,False
1258,10913.0,10.913,1990.2839999999999,0.5528566666666667,2021-12-09 11:39:11.147000+01:00,0,7,2021-12-09 13:57:54.125000+01:00,14.5341512,8.18,23.67,3.0,14.0,0.002640513,0.76775366,True,False,False,False,True,1,85.212,29.448,18000.0,40000.0,98.0,False
1260,10563.0,10.562999999999999,1854.243,0.5150675,2021-12-09 14:55:34.378000+01:00,0,7,2021-12-09 17:07:17.490000+01:00,17.36017504,7.35,22.15,3.0,18.0,0.0035033086,0.7567907,True,False,False,False,True,1,79.74,26.46,18000.0,40000.0,98.0,False
1262,11170.0,11.17,4042.782,1.122995,2021-12-10 08:13:58.944000+01:00,0,7,2021-12-10 09:26:07.040000+01:00,9.15633672,3.93,20.01,7.0,18.0,0.0032774946,0.6892096,True,False,False,False,True,1,72.036,14.148000000000001,18000.0,40000.0,98.0,False
1263,6352.0,6.352,1037.624,0.28822888888888887,2021-12-10 10:21:04.775000+01:00,0,7,2021-12-10 10:38:22.399000+01:00,11.1477408,6.12,20.69,2.0,11.0,0.001731738,0.6735834,True,False,False,False,True,1,74.48400000000001,22.032,18000.0,40000.0,98.0,False
1264,10739.0,10.739,1476.75,0.41020833333333334,2021-12-10 11:04:34.787000+01:00,0,7,2021-12-10 13:59:01.820000+01:00,16.17664992,8.07,23.52,2.0,31.0,0.005459669,0.80445296,True,False,False,False,True,1,84.672,29.052000000000003,18000.0,40000.0,98.0,False
1266,11118.0,11.117999999999999,2419.822,0.6721727777777778,2021-12-10 14:50:03.341000+01:00,0,7,2021-12-10 16:03:06.910000+01:00,14.58590154,6.09,24.04,4.0,23.0,0.0041130185,0.6682012,True,False,False,False,True,1,86.544,21.924,18000.0,40000.0,98.0,False
1267,17510.0,17.51,4174.52,1.159588888888889,2021-12-13 08:49:49.766000+01:00,0,7,2021-12-13 10:41:13.422000+01:00,11.13279907,6.0,22.05,10.0,28.0,0.002517759,0.55136967,True,False,False,False,True,1,79.38000000000001,21.6,18000.0,40000.0,98.0,False
1268,10651.0,10.651,1338.046,0.37167944444444445,2021-12-13 11:27:08.732000+01:00,0,7,2021-12-13 14:00:42.502000+01:00,14.62671033,8.76,21.97,2.0,17.0,0.003393891,0.9088482,True,False,False,False,True,1,79.092,31.536,18000.0,40000.0,98.0,False
1269,6316.0,6.316,668.553,0.18570916666666668,2021-12-13 14:57:46.112000+01:00,0,7,2021-12-13 15:08:54.665000+01:00,1.91917529,9.45,22.16,1.0,13.0,0.0020582648,0.7226692,True,False,False,False,True,1,79.776,34.019999999999996,18000.0,40000.0,98.0,False
1270,11156.0,11.156,1640.025,0.4555625,2021-12-13 15:38:45.214000+01:00,0,7,2021-12-13 16:55:27.835000+01:00,17.65080774,7.7,22.81,2.0,21.0,0.003875969,0.6520257,True,False,False,False,True,1,82.116,27.720000000000002,18000.0,40000.0,98.0,False
1271,10870.0,10.870000000000001,1518.121,0.42170027777777774,2021-12-13 17:43:06.401000+01:00,0,7,2021-12-13 18:45:34.722000+01:00,6.92503394,9.57,20.72,2.0,23.0,0.0043111527,0.6368531,True,False,False,False,True,1,74.592,34.452000000000005,18000.0,40000.0,98.0,False
1272,10809.0,10.809000000000001,2299.5919999999996,0.6387755555555555,2021-12-14 08:22:07.392000+01:00,0,7,2021-12-14 09:09:51.471000+01:00,26.22068223,9.02,19.37,4.0,19.0,0.0036114808,0.7179518,True,False,False,False,True,1,69.732,32.472,18000.0,40000.0,98.0,False
1273,6330.0,6.33,583.021,0.16195027777777776,2021-12-14 10:09:37.725000+01:00,0,7,2021-12-14 10:19:20.746000+01:00,2.8737131,10.86,23.29,1.0,23.0,0.0036334912,0.7869923,True,False,False,False,True,1,83.844,39.096,18000.0,40000.0,98.0,False
1274,5608.0,5.608,962.058,0.26723833333333336,2021-12-14 11:38:46.269000+01:00,0,7,2021-12-14 11:54:48.327000+01:00,8.59164822,5.83,21.29,2.0,27.0,0.0048145507,0.7246048,True,False,False,False,True,1,76.644,20.988,18000.0,40000.0,98.0,False
1276,10425.0,10.425,1914.2980000000002,0.5317494444444444,2021-12-14 14:57:37.222000+01:00,0,7,2021-12-14 15:53:26.391000+01:00,8.61674577,6.61,18.77,3.0,20.0,0.0038343559,0.73621625,True,False,False,False,True,1,67.572,23.796000000000003,18000.0,40000.0,98.0,False
1277,17877.0,17.877,4758.623,1.321839722222222,2021-12-15 08:27:13.817000+01:00,0,7,2021-12-15 10:27:54.068000+01:00,22.07553151,7.7,20.45,12.0,52.0,0.004509974,0.68460566,True,False,False,False,True,1,73.62,27.720000000000002,18000.0,40000.0,98.0,False
1278,11616.0,11.616,2827.178,0.7853272222222223,2021-12-15 11:24:47.105000+01:00,0,7,2021-12-15 14:34:20.699000+01:00,11.40037613,8.03,22.97,6.0,11.0,0.0018487395,0.74247366,True,False,False,False,True,1,82.692,28.907999999999998,18000.0,40000.0,98.0,False
1279,11307.0,11.307,2455.115,0.6819763888888889,2021-12-15 14:46:07.340000+01:00,0,7,2021-12-15 15:51:22.575000+01:00,5.75219269,5.72,21.08,4.0,17.0,0.0033326799,0.75050306,True,False,False,False,True,1,75.88799999999999,20.592,18000.0,40000.0,98.0,False
1280,17455.0,17.455,3917.5480000000002,1.0882077777777779,2021-12-16 08:29:54.124000+01:00,0,7,2021-12-16 10:31:40.541000+01:00,5.10595084,10.85,22.74,10.0,37.0,0.0039531942,0.6604255,True,False,False,False,True,1,81.86399999999999,39.06,18000.0,40000.0,98.0,False
1281,12082.0,12.082,3100.998,0.8613883333333334,2021-12-16 11:17:45.117000+01:00,0,7,2021-12-16 14:22:57.773000+01:00,16.39196833,6.65,23.68,6.0,24.0,0.0037706206,0.9390664,True,False,False,False,True,1,85.248,23.94,18000.0,40000.0,98.0,False
1282,6346.0,6.346,651.526,0.18097944444444444,2021-12-16 14:35:51.426000+01:00,0,7,2021-12-16 14:46:42.952000+01:00,5.51471809,9.74,21.62,1.0,17.0,0.0026788528,0.6333154,True,False,False,False,True,1,77.83200000000001,35.064,18000.0,40000.0,98.0,False
1283,10992.0,10.992,2076.1980000000003,0.5767216666666667,2021-12-16 14:58:16.953000+01:00,0,7,2021-12-16 16:08:19.407000+01:00,8.94867341,8.3,22.46,3.0,27.0,0.004744333,0.8207729,True,False,False,False,True,1,80.85600000000001,29.880000000000003,18000.0,40000.0,98.0,False
1284,11602.0,11.602,1315.33,0.3653694444444444,2021-12-17 09:08:32.616000+01:00,0,7,2021-12-17 10:38:34.214000+01:00,2535.05019471,11.04,24.89,2.0,32.0,0.0051110047,0.76358217,True,False,False,False,True,1,89.604,39.744,18000.0,40000.0,98.0,False
1285,10996.0,10.996,2009.829,0.5582858333333334,2021-12-17 11:25:53.933000+01:00,0,7,2021-12-17 14:21:10.053000+01:00,17.79365922,9.33,23.23,4.0,29.0,0.0054624225,0.7608263,True,False,False,False,True,1,83.628,33.588,18000.0,40000.0,98.0,False
1287,5589.0,5.589,1020.941,0.2835947222222222,2021-12-17 15:13:14.704000+01:00,0,7,2021-12-17 15:30:15.645000+01:00,23.30128224,5.47,17.95,3.0,6.0,0.0010735373,0.7179994,True,False,False,False,True,1,64.62,19.692,18000.0,40000.0,98.0,False
1289,11356.0,11.356,2414.6980000000003,0.6707494444444445,2021-12-20 11:26:39.130000+01:00,0,7,2021-12-20 14:20:42.273000+01:00,16.69565381,6.4,20.23,4.0,25.0,0.00450045,0.88372535,True,False,False,False,True,1,72.828,23.040000000000003,18000.0,40000.0,98.0,False
1290,10924.0,10.924,1571.8139999999999,0.436615,2021-12-20 14:54:12.389000+01:00,0,7,2021-12-20 16:35:41.909000+01:00,6.45858732,7.96,20.95,3.0,18.0,0.0033339506,0.8893893,True,False,False,False,True,1,75.42,28.656,18000.0,40000.0,98.0,False
1291,16992.0,16.992,3669.272,1.0192422222222222,2021-12-21 08:27:49.005000+01:00,0,7,2021-12-21 10:22:21.110000+01:00,12.31358605,8.81,24.46,9.0,57.0,0.00532362,0.7306316,True,False,False,False,True,1,88.05600000000001,31.716,18000.0,40000.0,98.0,False
1292,10714.0,10.713999999999999,1418.476,0.39402111111111116,2021-12-21 11:30:03.454000+01:00,0,7,2021-12-21 13:45:49.512000+01:00,18.26811829,7.6,22.58,2.0,29.0,0.005299313,0.9475915,True,False,False,False,True,1,81.288,27.36,18000.0,40000.0,98.0,False
1294,10811.0,10.811,2714.997,0.7541658333333333,2021-12-21 14:41:04.924000+01:00,0,7,2021-12-21 15:46:50.741000+01:00,17.91334011,5.51,22.58,4.0,22.0,0.0040968345,0.8300844,True,False,False,False,True,1,81.288,19.836,18000.0,40000.0,98.0,False
1296,11458.0,11.458,3600.956,1.0002655555555555,2021-12-22 08:22:30.274000+01:00,0,7,2021-12-22 09:27:16.602000+01:00,6.11859567,3.33,21.45,6.0,22.0,0.003934895,0.71957767,True,False,False,False,True,1,77.22,11.988000000000001,18000.0,40000.0,98.0,False
1298,10792.0,10.792000000000002,1915.406,0.5320572222222222,2021-12-22 13:01:39.824000+01:00,0,7,2021-12-22 14:06:50.989000+01:00,22.67761654,7.09,20.16,3.0,28.0,0.0051122876,1.0054697,True,False,False,False,True,1,72.57600000000001,25.524,18000.0,40000.0,98.0,False
1299,1216.0,1.216,3292.741,0.9146502777777777,2021-12-23 11:51:24.880000+01:00,0,7,2021-12-23 12:46:17.621000+01:00,5.16688882,0.37,7.28,10.0,1.0,0.0008223684,0.7813056,True,False,False,False,True,1,26.208000000000002,1.332,18000.0,40000.0,98.0,False
1300,41398.0,41.398,5813.706,1.6149183333333335,2022-01-20 07:01:48.613000+01:00,0,7,2022-01-20 09:16:04.907000+01:00,26.69551395,11.34,23.74,13.0,154.0,0.007139215,0.8573948,True,False,False,False,True,1,85.464,40.824,18000.0,40000.0,98.0,False
1302,60501.0,60.501,5301.438,1.4726216666666667,2022-01-20 10:23:16.902000+01:00,0,7,2022-01-20 14:41:04.305000+01:00,34.85482605,12.56,23.82,6.0,213.0,0.007514855,1.5658808,True,False,False,False,True,1,85.75200000000001,45.216,18000.0,40000.0,98.0,True
1304,591510.0,591.51,31480.218999999997,8.744505277777778,2022-01-21 04:35:46.855000+01:00,0,7,2022-01-21 14:53:32.241000+01:00,16.25393417,22.0,28.39,43.0,2714.0,0.010498302,0.9668742,True,True,False,False,True,1,102.20400000000001,79.2,18000.0,40000.0,98.0,True
1306,64357.0,64.357,7512.542,2.0868172222222223,2022-01-24 07:33:06.765000+01:00,0,7,2022-01-24 12:07:17.750000+01:00,18.25067135,10.83,23.6,13.0,241.0,0.0074520716,0.8440583,True,False,False,False,True,1,84.96000000000001,38.988,18000.0,40000.0,98.0,False
1307,6345.0,6.345,809.556,0.22487666666666667,2022-01-24 14:02:50.796000+01:00,0,7,2022-01-24 14:16:20.352000+01:00,11.3228841,7.84,25.18,2.0,62.0,0.009771474,0.7253012,True,False,False,False,True,1,90.648,28.224,18000.0,40000.0,98.0,False
1308,112150.0,112.15,10660.521,2.9612558333333334,2022-01-25 08:55:09.768000+01:00,0,7,2022-01-25 14:58:51.932000+01:00,59.37271607,12.27,22.56,10.0,198.0,0.0074971393,1.5893687,True,False,False,False,True,1,81.216,44.172,18000.0,40000.0,98.0,True
1310,47102.0,47.102000000000004,5495.103,1.5264175,2022-01-26 08:23:28.687000+01:00,0,7,2022-01-26 11:34:12.626000+01:00,11.08198642,12.04,22.13,5.0,131.0,0.007559582,0.89688605,True,False,False,False,True,1,79.66799999999999,43.344,18000.0,40000.0,98.0,False
1312,12093.0,12.093,2008.243,0.5578452777777778,2022-01-26 13:07:18.736000+01:00,0,7,2022-01-26 14:45:44.570000+01:00,5.52993455,7.12,21.29,3.0,65.0,0.010931719,0.74951005,True,False,False,False,True,1,76.644,25.632,18000.0,40000.0,98.0,False
1314,188967.0,188.96699999999998,14575.22,4.048672222222223,2022-01-27 06:35:35.151000+01:00,0,7,2022-01-27 12:20:26.921000+01:00,17.56801686,21.03,25.64,16.0,910.0,0.012027192,0.9360469,True,False,True,False,True,1,92.304,75.70800000000001,18000.0,40000.0,98.0,False
1315,6208.0,6.208,626.313,0.17397583333333333,2022-01-27 13:02:38.466000+01:00,0,7,2022-01-27 13:13:04.779000+01:00,9.98354414,9.91,23.1,1.0,40.0,0.006443299,0.78563833,True,False,False,False,True,1,83.16000000000001,35.676,18000.0,40000.0,98.0,False
1316,12204.0,12.204,2337.173,0.6492147222222222,2022-01-27 13:43:41.323000+01:00,0,7,2022-01-27 15:45:41.168000+01:00,8.06052818,5.6,20.1,4.0,44.0,0.0071463375,0.7820398,True,False,False,False,True,1,72.36000000000001,20.16,18000.0,40000.0,98.0,False
1318,117736.0,117.736,9704.391,2.6956641666666665,2022-01-28 10:15:56.100000+01:00,0,7,2022-01-28 14:36:56.622000+01:00,19.41481943,13.21,23.78,12.0,276.0,0.007920458,0.9364937,True,False,False,False,True,1,85.608,47.556000000000004,18000.0,40000.0,98.0,False
1320,254606.0,254.606,16686.665,4.635184722222222,2022-01-31 06:33:46.489000+01:00,0,7,2022-01-31 13:55:53.394000+01:00,5.94856462,18.94,25.75,20.0,978.0,0.0128137935,0.8611188,True,False,True,False,True,1,92.7,68.18400000000001,18000.0,40000.0,98.0,False
1321,6316.0,6.316,695.625,0.19322916666666667,2022-01-31 14:19:13.585000+01:00,0,7,2022-01-31 14:30:49.210000+01:00,4.7867503,9.08,24.47,1.0,45.0,0.0071247625,0.824187,True,False,False,False,True,1,88.092,32.688,18000.0,40000.0,98.0,False
1322,45105.0,45.105000000000004,4143.786,1.1510516666666666,2022-02-01 08:21:20.095000+01:00,0,7,2022-02-01 10:26:57.854000+01:00,8.6727233,17.52,25.57,6.0,177.0,0.008432989,0.77877426,True,False,False,False,True,1,92.052,63.072,18000.0,40000.0,98.0,False
1324,65471.0,65.471,6309.154,1.7525427777777778,2022-02-01 11:14:42.412000+01:00,0,7,2022-02-01 14:22:43.329000+01:00,24.29932033,11.63,22.69,7.0,169.0,0.009220916,0.9131524,True,False,False,False,True,1,81.68400000000001,41.868,18000.0,40000.0,98.0,False
1326,83187.0,83.18700000000001,9449.453,2.624848055555556,2022-02-02 06:34:03.072000+01:00,0,7,2022-02-02 14:30:32.352000+01:00,8.523831,13.61,21.0,10.0,258.0,0.0109669445,1.0079747,True,False,False,False,True,1,75.60000000000001,48.996,18000.0,40000.0,98.0,True
1328,91259.0,91.259,10249.775000000001,2.847159722222222,2022-02-03 06:49:03.992000+01:00,0,7,2022-02-03 13:17:09.424000+01:00,12.38414445,14.18,24.01,5967.0,143.0,0.0077163824,1.0376564,True,False,False,False,True,1,86.436,51.048,18000.0,40000.0,98.0,False
1330,72337.0,72.337,6414.794,1.7818872222222222,2022-02-04 08:51:23.877000+01:00,0,7,2022-02-04 12:39:13.020000+01:00,8.52439446,12.3,24.57,10.0,281.0,0.008802335,0.740134,True,False,False,False,True,1,88.452,44.28,18000.0,40000.0,98.0,False
1332,12581.0,12.581,3242.285,0.9006347222222222,2022-02-07 06:37:11.830000+01:00,0,7,2022-02-07 08:04:25.542000+01:00,15.10266653,5.59,18.66,6.0,50.0,0.007912644,0.8536225,True,False,False,False,True,1,67.176,20.124,18000.0,40000.0,98.0,False
1334,34626.0,34.626,2931.283,0.8142452777777778,2022-02-07 08:40:00.323000+01:00,0,7,2022-02-07 10:05:05.227000+01:00,3.37810019,12.83,21.74,5.0,110.0,0.006454263,0.7571618,True,False,False,False,True,1,78.264,46.188,18000.0,40000.0,98.0,False
1336,12724.0,12.724,2465.745,0.6849291666666667,2022-02-07 13:05:55.592000+01:00,0,7,2022-02-07 14:29:07.843000+01:00,14.31142199,5.43,20.35,4.0,42.0,0.0069135805,0.7284925,True,False,False,False,True,1,73.26,19.548,18000.0,40000.0,98.0,False
1338,418033.0,418.033,21251.788999999997,5.903274722222222,2022-02-08 06:31:06.798000+01:00,0,7,2022-02-08 13:27:19.272000+01:00,28.22592847,21.18,25.77,30.0,1460.0,0.008504566,0.69685966,True,False,True,False,True,1,92.772,76.248,18000.0,40000.0,98.0,False
1339,127547.0,127.547,13058.510999999999,3.6273641666666667,2021-09-10 10:05:35.405000+02:00,0,8,2021-09-10 14:04:40.548000+02:00,0.75443865,10.23,21.8,2.0,1.0,1.5672998e-05,0.6945267,True,False,False,False,True,1,78.48,36.828,18000.0,40000.0,98.0,False
1340,63602.0,63.602000000000004,6935.936,1.9266488888888889,2021-09-10 14:29:11.110000+02:00,0,8,2021-09-13 07:43:19.590000+02:00,5.58682514,11.88,22.24,1.0,0.0,0.0,0.7105415,True,False,False,False,True,1,80.064,42.768,18000.0,40000.0,98.0,False
1341,63426.0,63.426,5891.832,1.6366200000000002,2021-09-13 08:01:38.054000+02:00,0,8,2021-09-13 10:27:39.897000+02:00,5.5138067,12.44,21.97,1.0,1.0,3.1450498e-05,0.72805727,True,False,False,False,True,1,79.092,44.784,18000.0,40000.0,98.0,False
1342,126540.0,126.53999999999999,11748.940999999999,3.263594722222222,2021-09-13 10:48:42.695000+02:00,0,8,2021-09-13 14:31:19.768000+02:00,11.85431298,10.87,21.95,2.0,2.0,3.1582604e-05,0.752104,True,False,False,False,True,1,79.02,39.132,18000.0,40000.0,98.0,False
1343,42768.0,42.768,3955.826,1.0988405555555554,2021-09-13 14:46:14.189000+02:00,0,8,2021-10-18 16:11:00.227000+02:00,9.1167138,11.9,21.27,1.0,1.0,3.1664607e-05,0.7596052,True,False,False,False,True,1,76.572,42.84,18000.0,40000.0,98.0,False
1345,97823.0,97.82300000000001,7178.4130000000005,1.9940036111111112,2021-09-10 09:09:40.032000+02:00,0,9,2021-09-10 12:37:07.244000+02:00,4.16454498,14.12,24.27,3.0,40.0,0.00082270673,0.62636274,True,False,False,False,True,1,87.372,50.832,18000.0,40000.0,98.0,False
1347,99621.0,99.62100000000001,9436.880000000001,2.6213555555555557,2021-09-10 13:17:52.460000+02:00,0,9,2021-09-10 16:07:41.233000+02:00,5.82412027,12.44,24.78,2.0,2.0,3.984699e-05,0.5827649,True,False,False,False,True,1,89.20800000000001,44.784,18000.0,40000.0,98.0,False
1349,169976.0,169.976,17079.975,4.7444375,2021-09-13 06:34:57.079000+02:00,0,9,2021-09-13 13:27:03.749000+02:00,9.83569572,13.66,24.49,3.0,32.0,0.0005907547,0.67971104,True,False,False,False,True,1,88.164,49.176,18000.0,40000.0,98.0,True
1350,10824.0,10.824,3381.912,0.9394199999999999,2021-09-13 14:16:16.131000+02:00,0,9,2021-09-13 15:12:38.043000+02:00,5.1576318,3.2,16.32,1.0,0.0,0.0,0.4855298,True,False,False,False,True,1,58.752,11.520000000000001,18000.0,40000.0,98.0,False
1351,131675.0,131.675,11918.648000000001,3.3107355555555555,2021-09-14 10:26:39.053000+02:00,0,9,2021-09-14 16:38:41.432000+02:00,8.64267133,13.9,22.88,4.0,2.0,4.2068066e-05,0.69258064,True,False,False,False,True,1,82.368,50.04,18000.0,40000.0,98.0,True
1352,36435.0,36.435,8176.369,2.2712136111111114,2021-09-15 05:33:52.110000+02:00,0,9,2021-09-15 08:58:14.493000+02:00,14.47579794,8.53,19.35,2.0,0.0,0.0,0.670004,True,False,False,False,True,1,69.66000000000001,30.708,18000.0,40000.0,98.0,False
1353,72261.0,72.26100000000001,10120.272,2.8111866666666665,2021-09-15 09:09:42.972000+02:00,0,9,2021-09-15 15:33:11.800000+02:00,4.29798717,10.21,19.25,2.0,95.0,0.0046811868,0.7060125,True,False,False,False,True,1,69.3,36.75600000000001,18000.0,40000.0,98.0,False
1354,92795.0,92.79499999999999,11815.240000000002,3.282011111111111,2021-09-16 07:42:16.630000+02:00,0,9,2021-09-16 13:50:35.439000+02:00,36.90007549,10.63,19.65,1.0,1.0,3.137255e-05,1.057535,True,False,False,False,True,1,70.74,38.268,18000.0,40000.0,98.0,True
1356,36039.0,36.039,7413.667,2.0593519444444444,2021-09-20 05:34:57.396000+02:00,0,9,2021-09-20 09:12:07.371000+02:00,5.8961922,7.32,19.19,1.0,0.0,0.0,0.600756,True,False,False,False,True,1,69.084,26.352,18000.0,40000.0,98.0,False
1357,44380.0,44.379999999999995,5067.455,1.4076263888888891,2021-09-20 09:28:40.117000+02:00,0,9,2021-09-20 11:04:49.744000+02:00,2.43809507,9.55,19.58,0.0,0.0,0.0,0.6139196,True,False,False,False,True,1,70.488,34.38,18000.0,40000.0,98.0,False
