tour_id,distance,distance_km,duration,duration_h,start_time,cid,vehicle_id,stop_time,track_gap,avg_speed,max_speed,n_signal_loss,d_signal_loss,r_signal_loss,avg_hdop,home_base,long_haul,rest_area,service_area_fuel,industrial_area,freight_forwarder,max_speed_kmh,avg_speed_kmh,gross_vehicle_weight,total_mass_with_trailer,axle_class,other_area
6360,21157.0,21.157,4830.092,1.3416922222222223,2021-11-25 06:57:34.055000+01:00,2,32,2021-11-25 11:23:27.344000+01:00,22.01588204,11.3,19.82,1.0,6.0,0.0005795981,0.6833648,True,False,False,False,False,3,71.352,40.68000000000001,18000.0,32000.0,97.0,True
6361,20314.0,20.314,5250.168,1.45838,2021-11-25 13:33:33.979000+01:00,2,32,2021-11-25 15:01:04.147000+01:00,4.86009795,3.87,19.82,3.0,3.0,0.0001476814,0.6798248,True,False,False,False,False,3,71.352,13.932,18000.0,32000.0,97.0,False
6362,19763.0,19.762999999999998,2483.083,0.6897452777777778,2021-11-25 15:15:32.685000+01:00,2,32,2021-11-25 16:42:40.122000+01:00,6.66499582,10.21,19.89,1.0,1.0,8.932559e-05,0.7621563,True,False,False,False,False,3,71.604,36.75600000000001,18000.0,32000.0,97.0,True
6363,20210.0,20.21,4418.821,1.2274502777777778,2021-11-25 16:58:41.377000+01:00,2,32,2021-11-25 18:25:37.667000+01:00,4.55307016,7.03,19.79,0.0,0.0,0.0,0.6365036,True,False,False,False,False,3,71.244,25.308,18000.0,32000.0,97.0,True
6365,39907.0,39.907,7986.675,2.2185208333333333,2021-11-26 10:10:36.523000+01:00,2,32,2021-11-26 13:02:15.850000+01:00,8217.36740279,10.45,19.74,2.0,1.0,3.8526738e-05,0.74218744,True,False,False,False,True,3,71.064,37.62,18000.0,32000.0,97.0,False
6367,18336.0,18.336,2679.483,0.7443008333333333,2021-11-26 13:10:48.867000+01:00,2,32,2021-11-26 14:27:01.501000+01:00,4.10278596,7.36,20.04,0.0,0.0,0.0,0.76298296,True,False,False,False,False,3,72.144,26.496000000000002,18000.0,32000.0,97.0,True
6368,23371.0,23.371,3503.5170000000003,0.9731991666666667,2021-11-26 14:31:03.418000+01:00,2,32,2021-11-26 16:36:32.190000+01:00,15.1621187,7.64,19.82,1.0,0.0,0.0,0.6650517,True,False,False,False,False,3,71.352,27.503999999999998,18000.0,32000.0,97.0,True
6369,9885.0,9.885,4440.029,1.2333413888888891,2021-11-29 08:24:47.344000+01:00,2,32,2021-11-29 09:38:47.373000+01:00,6402.64726964,2.23,20.06,2.0,0.0,0.0,0.6708382,True,False,False,False,False,3,72.216,8.028,18000.0,32000.0,97.0,False
6370,42706.0,42.706,4666.523,1.296256388888889,2021-11-29 10:55:10.012000+01:00,2,32,2021-11-29 13:10:48.657000+01:00,5.781154,11.28,20.76,1.0,0.0,0.0,0.7367332,True,False,False,False,False,3,74.736,40.608,18000.0,32000.0,97.0,True
6372,22550.0,22.55,2800.061,0.7777947222222223,2021-11-29 13:19:20.464000+01:00,2,32,2021-11-29 15:10:40.124000+01:00,3.63605455,8.89,19.87,1.0,0.0,0.0,0.71026355,True,False,False,False,False,3,71.53200000000001,32.004000000000005,18000.0,32000.0,97.0,True
6373,52919.0,52.919,11221.157,3.1169880555555554,2021-11-30 10:40:19.692000+01:00,2,32,2021-11-30 13:47:20.849000+01:00,9.81743093,4.72,20.97,4.0,1.0,1.8896804e-05,0.7153146,True,False,False,False,False,3,75.492,16.992,18000.0,32000.0,97.0,False
6374,22670.0,22.67,3185.315,0.8848097222222222,2021-11-30 13:58:03.143000+01:00,2,32,2021-11-30 15:40:18.242000+01:00,7.24738225,7.29,19.77,1.0,2.0,0.00017811025,0.82381654,True,False,False,False,False,3,71.172,26.244,18000.0,32000.0,97.0,True
6376,22914.0,22.914,5147.931,1.4299808333333333,2021-12-01 08:31:42.022000+01:00,2,32,2021-12-01 10:07:31.960000+01:00,1.93698338,11.14,19.72,2.0,5.0,0.0004479484,0.69906414,True,False,False,False,False,3,70.992,40.104000000000006,18000.0,32000.0,97.0,True
6377,23555.0,23.555,3863.716,1.0732544444444445,2021-12-01 11:38:00.317000+01:00,2,32,2021-12-01 12:42:24.033000+01:00,8.31354119,6.1,20.81,1.0,0.0,0.0,0.6266191,True,False,False,False,False,3,74.916,21.96,18000.0,32000.0,97.0,False
6378,18803.0,18.803,6774.139,1.8817052777777776,2021-12-02 07:02:13.525000+01:00,2,32,2021-12-02 09:30:09.393000+01:00,76.28626714,5.95,19.77,3.0,13.0,0.0013005203,0.72941065,True,False,False,False,False,3,71.172,21.42,18000.0,32000.0,97.0,True
6379,60806.0,60.806,8335.291000000001,2.315358611111111,2021-12-02 09:34:35.784000+01:00,2,32,2021-12-02 13:15:43.632000+01:00,8.72427845,7.92,19.73,3.0,10.0,0.0003393857,0.6525737,True,False,False,False,True,3,71.028,28.512,18000.0,32000.0,97.0,True
6381,57739.0,57.739,5072.0070000000005,1.4088908333333334,2021-12-02 15:01:18.175000+01:00,2,32,2021-12-02 17:22:10.948000+01:00,7294.52334625,15.5,24.11,2.0,4.0,0.000104348735,0.6686231,True,False,False,False,True,3,86.796,55.800000000000004,18000.0,32000.0,97.0,False
6382,18230.0,18.23,3588.115,0.9966986111111111,2021-12-03 08:57:27.604000+01:00,2,32,2021-12-03 10:17:18.229000+01:00,51.48257968,5.78,19.67,2.0,0.0,0.0,0.76811147,True,False,False,False,False,3,70.81200000000001,20.808,18000.0,32000.0,97.0,True
6383,17769.0,17.769,2423.132,0.6730922222222222,2021-12-03 10:23:42.742000+01:00,2,32,2021-12-03 11:15:38.881000+01:00,6.70015071,8.71,19.89,0.0,0.0,0.0,0.61997145,True,False,False,False,False,3,71.604,31.356000000000005,18000.0,32000.0,97.0,True
6384,17770.0,17.77,2783.445,0.7731791666666668,2021-12-03 11:24:53.299000+01:00,2,32,2021-12-03 12:14:09.209000+01:00,5.82880873,9.47,19.78,1.0,0.0,0.0,0.6549035,True,False,False,False,False,3,71.20800000000001,34.092000000000006,18000.0,32000.0,97.0,True
6385,6505.0,6.505,4103.94,1.1399833333333331,2021-12-03 12:38:03.472000+01:00,2,32,2021-12-03 13:46:27.412000+01:00,4.40532021,1.59,19.7,2.0,0.0,0.0,0.5998724,True,False,False,False,False,3,70.92,5.724,18000.0,32000.0,97.0,False
6386,11233.0,11.233,1970.817,0.5474491666666667,2021-12-03 14:18:20.416000+01:00,2,32,2021-12-03 14:51:11.233000+01:00,7.23901655,5.7,19.69,1.0,1.0,8.9023415e-05,0.57139504,True,False,False,False,False,3,70.884,20.52,18000.0,32000.0,97.0,False
6388,18484.0,18.484,3576.914,0.9935872222222222,2021-12-06 08:17:30.455000+01:00,2,32,2021-12-06 11:08:23.278000+01:00,11.03504467,8.05,21.05,4.0,9.0,0.0009520787,0.6795759,True,False,False,False,True,3,75.78,28.980000000000004,18000.0,32000.0,97.0,False
6389,18236.0,18.235999999999997,2776.265,0.7711847222222222,2021-12-06 11:15:11.851000+01:00,2,32,2021-12-06 12:09:55.889000+01:00,10.10618057,6.88,20.83,3.0,15.0,0.0016528926,0.6755032,True,False,False,False,True,3,74.988,24.768,18000.0,32000.0,97.0,False
6390,6693.0,6.693,4618.772,1.2829922222222223,2021-12-06 12:37:26.193000+01:00,2,32,2021-12-06 13:54:24.965000+01:00,3.34633747,1.45,19.98,10.0,1.0,0.00014940983,0.58514374,True,False,False,False,False,3,71.928,5.22,18000.0,32000.0,97.0,False
6391,23292.0,23.292,6724.23,1.8678416666666666,2021-12-07 11:22:49.692000+01:00,2,32,2021-12-07 13:17:51.291000+01:00,27.78398721,11.26,19.81,11.0,15.0,0.0012491673,0.71467096,True,False,False,False,False,3,71.316,40.536,18000.0,32000.0,97.0,True
6392,22512.0,22.512,3625.506,1.007085,2021-12-07 13:24:36.344000+01:00,2,32,2021-12-07 15:35:10.875000+01:00,7.81142203,7.21,20.1,6.0,13.0,0.0011416528,0.6223307,True,False,False,False,False,3,72.36000000000001,25.956,18000.0,32000.0,97.0,True
6393,51834.0,51.834,15298.934000000001,4.249703888888889,2021-12-08 08:58:44.191000+01:00,2,32,2021-12-08 13:21:43.899000+01:00,33.96004688,3.62,19.34,26.0,27.0,0.0010861694,0.69758826,True,False,False,False,False,3,69.624,13.032,18000.0,32000.0,97.0,False
6394,22539.0,22.539,3000.432,0.8334533333333334,2021-12-10 08:49:30.676000+01:00,2,32,2021-12-10 09:55:58.239000+01:00,7.6455269,9.32,19.79,6.0,15.0,0.0013313215,0.7572685,True,False,False,False,False,3,71.244,33.552,18000.0,32000.0,97.0,True
6395,22477.0,22.477,2810.891,0.7808030555555556,2021-12-10 10:03:23.597000+01:00,2,32,2021-12-10 11:00:33.768000+01:00,3.88763563,10.88,19.81,13946.0,15.0,0.0013401232,0.67692596,True,False,False,False,False,3,71.316,39.168000000000006,18000.0,32000.0,97.0,True
6396,51130.0,51.129999999999995,12619.086,3.505301666666667,2021-12-13 07:35:52.893000+01:00,2,32,2021-12-13 13:32:29.509000+01:00,3.43924517,5.57,21.01,21.0,44.0,0.0022553236,0.62956065,True,False,False,False,False,3,75.63600000000001,20.052000000000003,18000.0,32000.0,97.0,False
6397,15424.0,15.424,7903.231000000001,2.1953419444444444,2021-12-13 13:40:12.141000+01:00,2,32,2021-12-13 15:54:53.967000+01:00,10.10035538,4.03,19.73,22.0,16.0,0.0013438603,0.50909185,True,False,False,False,False,3,71.028,14.508000000000001,18000.0,32000.0,97.0,True
6398,11237.0,11.237,1748.692,0.4857477777777778,2021-12-13 15:58:36.692000+01:00,2,32,2021-12-13 16:27:45.384000+01:00,12.08872357,6.43,19.48,5.0,14.0,0.0012458841,0.5487227,True,False,False,False,False,3,70.128,23.148,18000.0,32000.0,97.0,False
6399,110876.0,110.876,22998.618000000002,6.388505,2021-12-14 07:13:27.255000+01:00,2,32,2021-12-15 09:55:43.977000+01:00,10.64952056,5.23,20.83,49.0,112.0,0.0013304506,0.61715853,True,False,False,False,False,3,74.988,18.828000000000003,18000.0,32000.0,97.0,False
6400,13109.0,13.109,1980.001,0.5500002777777777,2021-12-15 09:59:28.887000+01:00,2,32,2021-12-15 10:37:22.902000+01:00,4.22873939,8.04,19.75,4.0,10.0,0.0015281173,0.59187055,True,False,False,False,False,3,71.10000000000001,28.944,18000.0,32000.0,97.0,True
6401,13127.0,13.126999999999999,1867.512,0.5187533333333333,2021-12-15 10:43:55.722000+01:00,2,32,2021-12-15 11:26:12.808000+01:00,10.33479497,8.33,19.77,3.0,8.0,0.0012193263,0.62983334,True,False,False,False,False,3,71.172,29.988,18000.0,32000.0,97.0,True
6402,13069.0,13.068999999999999,1894.515,0.5262541666666667,2021-12-15 11:31:45.493000+01:00,2,32,2021-12-15 12:15:42.060000+01:00,6.27372478,8.09,19.78,3.0,10.0,0.0015337423,0.6760046,True,False,False,False,False,3,71.20800000000001,29.124,18000.0,32000.0,97.0,True
6404,22805.0,22.805,5785.938,1.607205,2021-12-16 08:50:31.799000+01:00,2,32,2021-12-16 10:34:45.142000+01:00,3.73538662,6.08,19.9,12.0,18.0,0.0015730141,0.62938017,True,False,False,False,False,3,71.64,21.888,18000.0,32000.0,97.0,True
6405,22639.0,22.639000000000003,5485.794,1.5238316666666667,2021-12-16 10:39:31.595000+01:00,2,32,2021-12-16 12:15:01.280000+01:00,5.87725705,6.35,21.06,11.0,15.0,0.0012993763,0.8171955,True,False,False,False,False,3,75.816,22.86,18000.0,32000.0,97.0,True
6407,33296.0,33.29600000000001,2582.448,0.7173466666666666,2021-12-17 06:38:32.290000+01:00,2,32,2021-12-17 07:38:48.642000+01:00,757.66968527,15.0,21.53,5.0,23.0,0.0013980063,0.728995,True,False,False,False,True,3,77.50800000000001,54.0,18000.0,32000.0,97.0,False
6408,3399.0,3.399,780.753,0.21687583333333335,2021-12-17 07:56:17.194000+01:00,2,32,2021-12-17 08:09:17.947000+01:00,4.99194456,4.35,19.5,3.0,0.0,0.0,0.7436398,True,False,False,False,False,3,70.2,15.659999999999998,18000.0,32000.0,97.0,False
6409,18442.0,18.442,5049.591,1.4026641666666666,2021-12-17 08:37:26.666000+01:00,2,32,2021-12-17 10:05:18.060000+01:00,9.25685865,9.9,19.74,13.0,14.0,0.0015721505,0.672402,True,False,False,False,False,3,71.064,35.64,18000.0,32000.0,97.0,True
6410,25639.0,25.639,5993.895,1.6649708333333335,2021-12-17 10:24:07.877000+01:00,2,32,2021-12-17 12:04:01.772000+01:00,9.34338236,4.28,20.17,18.0,40.0,0.0015601233,0.59428394,True,False,False,False,False,3,72.61200000000001,15.408000000000001,18000.0,32000.0,97.0,False
6411,47660.0,47.66,17242.612,4.789614444444445,2022-01-13 09:49:34.408000+01:00,20,32,2022-01-13 14:36:57.020000+01:00,14015.99319277,2.76,23.68,54.0,91.0,0.001909358,0.7995274,True,False,False,False,False,3,85.248,9.936,18000.0,32000.0,97.0,False
6412,11105.0,11.105,1234.882,0.3430227777777778,2022-01-13 15:13:48.356000+01:00,2,32,2022-01-13 15:34:23.238000+01:00,4.13043594,8.99,21.26,3.0,32.0,0.002881585,0.5754669,True,False,False,False,False,3,76.536,32.364000000000004,18000.0,32000.0,97.0,False
6414,9589.0,9.589,1467.964,0.4077677777777778,2022-01-17 13:08:48.788000+01:00,2,32,2022-01-17 13:33:16.752000+01:00,26.73221598,6.53,19.75,4.0,27.0,0.0028157264,0.6897498,True,False,False,False,False,3,71.10000000000001,23.508000000000003,18000.0,32000.0,97.0,False
6415,23841.0,23.841,28162.96,7.823044444444444,2022-01-20 16:24:04.599000+01:00,2,32,2022-01-25 13:06:35.513000+01:00,14008.07481672,13.48,23.8,51.0,41.0,0.0020951505,0.93919724,True,False,False,False,False,3,85.68,48.528000000000006,18000.0,32000.0,97.0,False
6416,35797.0,35.797,7608.013,2.1133369444444443,2022-01-25 14:23:57.063000+01:00,4,32,2022-01-25 16:30:45.076000+01:00,8.64632894,4.71,21.06,24.0,111.0,0.0031008185,0.827996,True,False,False,False,True,3,75.816,16.956,18000.0,32000.0,97.0,False
6417,35097.0,35.097,3185.386,0.8848294444444444,2022-01-26 13:23:03.290000+01:00,2,32,2022-01-26 14:16:08.676000+01:00,45.57817141,11.02,19.58,9.0,100.0,0.0028492464,0.9326811,True,False,False,False,False,3,70.488,39.672,18000.0,32000.0,97.0,False
6418,11977.0,11.977,2938.66,0.8162944444444444,2022-02-18 08:57:13.101000+01:00,2,32,2022-02-18 09:46:11.761000+01:00,12.78279688,4.08,20.87,9.0,31.0,0.0025882942,1.1759086,True,False,False,False,False,3,75.132,14.688,18000.0,32000.0,97.0,False
6419,22996.0,22.996000000000002,3256.186,0.9044961111111112,2022-02-18 09:49:28.065000+01:00,2,32,2022-02-18 10:46:58.112000+01:00,6.23161203,7.73,21.02,8.0,79.0,0.0068256436,1.1203791,True,False,False,False,False,3,75.672,27.828000000000003,18000.0,32000.0,97.0,True
6420,47993.0,47.993,5109.455,1.4192930555555558,2022-02-18 10:52:03.504000+01:00,2,32,2022-02-18 14:28:09.504000+01:00,3.98537501,10.11,20.07,6.0,93.0,0.0038798498,1.0056467,True,False,False,False,False,3,72.25200000000001,36.396,18000.0,32000.0,97.0,True
6421,31829.0,31.829,6647.745,1.8465958333333332,2022-02-22 06:40:28.695000+01:00,2,32,2022-02-22 08:31:16.440000+01:00,6.04777417,4.79,20.24,21.0,140.0,0.0043985047,1.0031927,True,False,False,False,False,3,72.86399999999999,17.244,18000.0,32000.0,97.0,False
6422,31848.0,31.848,3386.242,0.9406227777777778,2022-02-22 08:46:12.722000+01:00,2,32,2022-02-22 10:28:46.010000+01:00,1.9438177,11.19,20.41,6.0,77.0,0.004736421,0.8121755,True,False,False,False,False,3,73.476,40.284,18000.0,32000.0,97.0,True
6423,19650.0,19.65,5420.621,1.5057280555555554,2022-02-22 10:35:25.035000+01:00,2,32,2022-02-22 12:08:55.509000+01:00,3.93905496,6.6,20.56,12.0,48.0,0.004906054,0.64676976,True,False,False,False,False,3,74.01599999999999,23.759999999999998,18000.0,32000.0,97.0,True
6425,17285.0,17.285,3289.302,0.913695,2022-02-22 12:23:41.440000+01:00,2,32,2022-02-25 10:24:42.538000+01:00,5973.686947,8.17,19.1,3.0,47.0,0.004114146,1.0470593,True,False,False,False,False,3,68.76,29.412,18000.0,32000.0,97.0,True
6426,7701.0,7.7010000000000005,2826.142,0.7850394444444444,2022-02-25 10:31:41.103000+01:00,2,32,2022-02-25 12:17:46.565000+01:00,3.21800934,3.4,19.05,4.0,23.0,0.00587334,0.9370393,True,False,False,False,False,3,68.58,12.24,18000.0,32000.0,97.0,True
6427,7478.0,7.478,2421.388,0.6726077777777778,2022-02-25 12:22:07.976000+01:00,2,32,2022-02-25 13:41:38.670000+01:00,7.88241955,3.94,17.95,4.0,17.0,0.004822695,1.0618535,True,False,False,False,False,3,64.62,14.184,18000.0,32000.0,97.0,True
6428,22576.0,22.576,2869.335,0.7970375,2022-02-25 13:49:33.586000+01:00,2,32,2022-02-25 15:41:21.578000+01:00,7.10426753,9.35,19.84,5.0,59.0,0.005172716,1.0083681,True,False,False,False,False,3,71.424,33.66,18000.0,32000.0,97.0,True
6429,22304.0,22.304,9407.616,2.613226666666667,2022-03-07 09:36:21.754000+01:00,2,32,2022-03-07 12:13:09.370000+01:00,129.32466466,2.37,21.53,29.0,95.0,0.0042593256,0.8183309,True,False,False,False,False,3,77.50800000000001,8.532,18000.0,32000.0,97.0,False
6430,40626.0,40.626,3971.5020000000004,1.1031950000000001,2022-03-07 12:17:20.991000+01:00,2,32,2022-03-07 14:57:04.809000+01:00,9.64852509,11.82,19.91,8.0,104.0,0.005068473,0.99767005,True,False,False,False,False,3,71.676,42.552,18000.0,32000.0,97.0,True
6431,23876.0,23.875999999999998,4932.256,1.3700711111111112,2022-03-07 15:00:18.271000+01:00,2,32,2022-03-07 17:41:39.814000+01:00,4.82994787,8.49,19.81,10.0,53.0,0.0047232867,0.89256984,True,False,False,False,False,3,71.316,30.564,18000.0,32000.0,97.0,True
6432,10386.0,10.386,1846.673,0.5129647222222222,2022-03-08 09:29:47.843000+01:00,2,32,2022-03-08 10:00:34.516000+01:00,6.08164785,5.62,19.59,6.0,24.0,0.002310803,0.8764375,True,False,False,False,False,3,70.524,20.232,18000.0,32000.0,97.0,False
6434,64855.0,64.855,11530.927,3.2030352777777775,2022-03-08 10:21:09.823000+01:00,2,32,2022-03-08 13:43:21.594000+01:00,6.41777502,8.85,20.06,22.0,127.0,0.007709414,0.9447031,True,False,False,False,False,3,72.216,31.86,18000.0,32000.0,97.0,True
6436,46632.0,46.632000000000005,7553.593000000001,2.0982202777777776,2022-03-08 14:32:41.192000+01:00,2,32,2022-03-08 17:56:04.682000+01:00,10.63229519,7.25,20.01,13.0,112.0,0.0048861355,0.99051094,True,False,False,False,False,3,72.036,26.1,18000.0,32000.0,97.0,True
6437,35403.0,35.403,7255.789,2.015496944444444,2022-03-09 07:58:59.098000+01:00,2,32,2022-03-09 09:59:54.887000+01:00,8566.89632696,4.88,20.25,22.0,136.0,0.0038414823,1.023744,True,False,False,False,False,3,72.9,17.568,18000.0,32000.0,97.0,False
6438,22641.0,22.641,2636.7709999999997,0.732436388888889,2022-03-09 10:22:12.141000+01:00,2,32,2022-03-09 11:10:46.433000+01:00,5.58100029,8.9,19.97,4.0,57.0,0.005000877,0.90152985,True,False,False,False,False,3,71.892,32.04,18000.0,32000.0,97.0,True
6439,39069.0,39.069,3934.985,1.093051388888889,2022-03-09 11:15:24.896000+01:00,20,32,2022-03-09 12:28:37.103000+01:00,4.1845325,11.49,22.31,7.0,120.0,0.0051232222,0.9878378,True,False,False,False,False,3,80.316,41.364000000000004,18000.0,32000.0,97.0,True
6441,16211.0,16.211,1897.868,0.5271855555555556,2022-03-09 12:44:49.999000+01:00,20,32,2022-03-09 14:05:33.375000+01:00,4.83554603,12.55,19.9,4.0,32.0,0.0038314175,0.98923576,True,False,False,False,False,3,71.64,45.18000000000001,18000.0,32000.0,97.0,True
6442,18740.0,18.740000000000002,2428.833,0.6746758333333334,2022-03-09 16:06:14.937000+01:00,2,32,2022-03-09 16:56:28.819000+01:00,21.29278407,10.36,20.53,6.0,59.0,0.0057549747,0.9881508,True,False,False,False,False,3,73.908,37.296,18000.0,32000.0,97.0,True
6443,30655.0,30.655,4109.788,1.1416077777777776,2022-03-10 08:32:34.838000+01:00,2,32,2022-03-10 09:41:04.626000+01:00,6883.69592595,7.46,20.32,12.0,127.0,0.0041428804,0.9059953,True,False,False,False,False,3,73.152,26.856,18000.0,32000.0,97.0,False
6444,23132.0,23.131999999999998,4984.907999999999,1.3846966666666667,2022-03-10 09:45:24.932000+01:00,2,32,2022-03-10 11:37:19.174000+01:00,5.70587887,10.02,19.77,12.0,51.0,0.004522078,0.9935882,True,False,False,False,False,3,71.172,36.072,18000.0,32000.0,97.0,True
6446,23235.0,23.235,5826.985000000001,1.6186069444444444,2022-03-10 14:44:33.046000+01:00,2,32,2022-03-10 16:26:03.713000+01:00,6.80984522,4.12,20.44,9.0,59.0,0.0050941114,1.0773715,True,False,False,False,False,3,73.584,14.832,18000.0,32000.0,97.0,True
6447,1223.0,1.223,215.704,0.05991777777777778,2022-03-11 08:27:38.596000+01:00,2,32,2022-03-11 08:31:14.300000+01:00,1058.24061106,5.67,20.36,0.0,0.0,0.0,1.7704247,True,False,False,False,False,3,73.296,20.412,18000.0,32000.0,97.0,False
6448,23869.0,23.869,3661.472,1.0170755555555555,2022-03-11 08:41:12.895000+01:00,2,32,2022-03-11 10:29:18.508000+01:00,3.25315723,9.7,19.85,8.0,81.0,0.0067286924,0.98296803,True,False,False,False,False,3,71.46000000000001,34.92,18000.0,32000.0,97.0,True
6449,32574.0,32.574,4278.3240000000005,1.1884233333333334,2022-03-11 10:36:12.902000+01:00,2,32,2022-03-11 13:15:18.393000+01:00,4.57387778,7.94,20.75,7.0,34.0,0.005157767,0.88932544,True,False,False,False,False,3,74.7,28.584000000000003,18000.0,32000.0,97.0,True
6450,22641.0,22.641,3773.365,1.0481569444444445,2022-03-11 13:20:39.820000+01:00,2,32,2022-03-11 15:22:39.244000+01:00,5.05962318,7.34,20.36,6.0,55.0,0.0047901063,1.1476113,True,False,False,False,False,3,73.296,26.424,18000.0,32000.0,97.0,True
6452,34758.0,34.757999999999996,4684.738,1.3013161111111111,2022-03-11 15:32:46.693000+01:00,2,32,2022-03-11 17:03:25.917000+01:00,6.95046464,10.84,20.07,10.0,71.0,0.004676283,1.0910586,True,False,False,False,False,3,72.25200000000001,39.024,18000.0,32000.0,97.0,True
6453,35471.0,35.471,10364.706,2.879085,2022-03-14 06:59:45.103000+01:00,2,32,2022-03-14 09:52:29.809000+01:00,14.48967903,3.42,19.99,31.0,164.0,0.004623495,0.87927836,True,False,False,False,False,3,71.964,12.312,18000.0,32000.0,97.0,False
6454,55158.0,55.158,4306.624,1.1962844444444445,2022-03-14 12:30:22.261000+01:00,20,32,2022-03-14 15:45:25.252000+01:00,9.40389533,13.28,25.12,8.0,159.0,0.004579625,1.153357,True,False,False,False,False,3,90.432,47.808,18000.0,32000.0,97.0,True
6456,21286.0,21.286,3120.276,0.8667433333333334,2022-03-14 16:37:29.663000+01:00,2,32,2022-03-14 19:00:51.806000+01:00,4.06639555,9.07,19.87,5.0,51.0,0.0074526756,1.081988,True,False,False,False,True,3,71.53200000000001,32.652,18000.0,32000.0,97.0,False
6458,68342.0,68.342,10491.314,2.914253888888889,2022-03-15 07:33:33.518000+01:00,2,32,2022-03-15 12:07:41.197000+01:00,76.80131711,7.43,19.98,17.0,182.0,0.007689619,1.0471374,True,False,False,False,False,3,71.928,26.748,18000.0,32000.0,97.0,True
6459,57863.0,57.863,7388.094,2.0522483333333335,2022-03-15 12:11:49.450000+01:00,2,32,2022-03-15 15:54:35.920000+01:00,13.19759523,13.33,20.37,11.0,133.0,0.007242489,1.2896405,True,False,False,False,False,3,73.33200000000001,47.988,18000.0,32000.0,97.0,True
6460,17686.0,17.686,2836.585,0.7879402777777778,2022-03-15 16:00:44.629000+01:00,2,32,2022-03-15 17:17:14.220000+01:00,9.0615745,7.63,19.65,5.0,43.0,0.00469894,1.1898745,True,False,False,False,False,3,70.74,27.468,18000.0,32000.0,97.0,True
6462,28490.0,28.490000000000002,5460.923000000001,1.5169230555555555,2022-03-16 08:17:01.060000+01:00,2,32,2022-03-16 10:01:31.476000+01:00,7.95887087,11.32,20.2,15.0,81.0,0.0057791094,1.0314558,True,False,False,False,True,3,72.72,40.752,18000.0,32000.0,97.0,False
6463,28381.0,28.381,5185.835,1.440509722222222,2022-03-16 10:06:50.243000+01:00,2,32,2022-03-16 11:38:51.623000+01:00,5.73443762,8.07,20.07,11.0,63.0,0.0045171003,1.042355,True,False,False,False,True,3,72.25200000000001,29.052000000000003,18000.0,32000.0,97.0,False
6465,52051.0,52.051,5821.652,1.6171255555555555,2022-03-16 12:29:07.807000+01:00,2,32,2022-03-16 14:57:06.294000+01:00,17.32984719,9.42,20.35,10.0,126.0,0.0049432847,0.96158344,True,False,False,False,False,3,73.26,33.912,18000.0,32000.0,97.0,True
6467,21400.0,21.4,6399.082,1.7775227777777778,2022-03-17 06:44:05.708000+01:00,2,32,2022-03-17 08:45:52.302000+01:00,12.72699753,3.61,19.93,10.0,60.0,0.0054894784,0.9645151,True,False,False,False,False,3,71.748,12.996,18000.0,32000.0,97.0,True
6469,20604.0,20.604,3954.5679999999998,1.098491111111111,2022-03-17 09:06:27.490000+01:00,2,32,2022-03-17 10:28:17.400000+01:00,5.10211098,7.45,20.18,8.0,40.0,0.0038606313,0.7887579,True,False,False,False,False,3,72.648,26.82,18000.0,32000.0,97.0,True
6470,46085.0,46.085,7405.778,2.057160555555556,2022-03-17 10:31:33.341000+01:00,2,32,2022-03-17 17:39:53.509000+01:00,12.98547762,8.48,20.51,13.0,96.0,0.0052645435,1.0213552,True,False,False,False,True,3,73.83600000000001,30.528000000000002,18000.0,32000.0,97.0,True
6472,43463.0,43.463,8026.163,2.229489722222222,2022-03-18 07:33:44.613000+01:00,2,32,2022-03-18 09:52:14.605000+01:00,66.16618316,7.37,20.25,19.0,151.0,0.0063097337,0.96353805,True,False,False,False,False,3,72.9,26.532,18000.0,32000.0,97.0,True
6473,21361.0,21.361,2872.676,0.7979655555555555,2022-03-18 09:57:24.624000+01:00,2,32,2022-03-18 10:45:17.300000+01:00,5.95781263,7.44,20.08,8.0,110.0,0.0051495717,0.8416332,True,False,False,False,False,3,72.288,26.784000000000002,18000.0,32000.0,97.0,False
6474,20495.0,20.495,2059.962,0.5722116666666667,2021-09-21 15:50:26.138000+02:00,26,33,2021-09-21 16:24:46.100000+02:00,,9.95,20.1,72.0,588.0,0.028689925,0.73453027,True,False,False,False,True,3,72.36000000000001,35.82,32000.0,32000.0,12.0,False
6475,40824.0,40.824,8514.498,2.3651383333333333,2021-09-21 16:54:00.860000+02:00,4,33,2021-09-22 08:58:47.616000+02:00,8.3274249,11.65,20.62,229.0,431.0,0.019665305,0.94488096,True,False,False,False,True,3,74.232,41.940000000000005,32000.0,32000.0,12.0,False
6476,58959.0,58.959,7047.496,1.9576377777777778,2021-09-22 10:14:25.887000+02:00,4,33,2021-09-22 14:06:36.829000+02:00,13.58315869,9.74,21.43,87.0,557.0,0.042457506,1.3638866,True,False,False,False,True,3,77.148,35.064,32000.0,32000.0,12.0,True
6477,16215.0,16.215,1613.515,0.44819861111111114,2021-09-22 14:14:02.375000+02:00,4,33,2021-09-22 15:20:31.609000+02:00,3.45098085,10.28,20.95,30.0,221.0,0.0272201,1.2730345,True,False,False,False,True,3,75.42,37.007999999999996,32000.0,32000.0,12.0,True
