tour_id,distance,distance_km,duration,duration_h,start_time,battery_energy_min,battery_energy_mean,soc_min,soc_mean,track_id_count,vehicle_id,stop_time,long_haul,freight_forwarder,max_speed_kmh,avg_speed_kmh,location,energy_consumption_kwh_cleaned,avg_energy_consumption_kwh/km_cleaned,occupation
6731,10319.0,10.318999999999999,7088.823,1.9691174999999999,2022-02-16 07:22:17.568000+01:00,286.74,324.0775,0.5013,0.566575,2,36,2022-02-16 09:20:26.391000+01:00,False,4,78.48,9.936,home base,8.700638,1.151752,home base
6732,1261499.0,1261.499,193758.579,53.8218275,2022-02-16 09:20:26.391000+01:00,-234.42,153.03833333333333,-0.4098,0.2675416666666667,12,36,2022-02-18 15:09:44.970000+01:00,True,4,94.104,76.932,service area fuel,368.632768,1.367511,service area fuel
6733,1528.0,1.528,203755.214,56.59867055555556,2022-02-18 15:09:44.970000+01:00,-164.26,175.26999999999998,-0.2872,0.3064,1,36,2022-02-20 23:45:40.184000+01:00,False,4,22.536,3.9240000000000004,home base,1.759877,1.151752,home base
6734,605733.0,605.7330000000001,158482.006,44.02277944444444,2022-02-20 23:45:40.184000+01:00,154.5,261.523,0.2701,0.45721,5,36,2022-02-22 19:47:02.190000+01:00,True,4,94.75200000000001,75.60000000000001,service area fuel,312.965867,1.154021,service area fuel
6736,974574.0,974.5740000000001,132905.457,36.9181825,2022-02-22 19:47:02.190000+01:00,-16.42,136.1875,-0.0287,0.23808125,8,36,2022-02-24 08:42:07.647000+01:00,True,4,98.28,80.712,service area fuel,309.793003,1.267133,service area fuel
6737,2093.0,2.093,342373.78500000003,95.10382916666667,2022-02-24 08:42:07.647000+01:00,-6.91,384.0775,-0.0121,0.67145,2,36,2022-02-28 07:48:21.432000+01:00,False,4,42.696,7.128,industrial area,1.231223,1.151752,industrial area
6739,176543.0,176.543,81556.04000000001,22.654455555555558,2022-02-28 07:48:21.432000+01:00,383.6,473.34749999999997,0.6706,0.8275250000000001,2,36,2022-03-01 06:27:37.472000+01:00,False,4,89.784,45.75600000000001,industrial area,131.202328,1.030181,industrial area
6741,348728.0,348.728,88491.37400000001,24.58093722222222,2022-03-01 06:27:37.472000+01:00,316.23,448.8383333333333,0.5529,0.7846833333333333,3,36,2022-03-02 07:02:28.846000+01:00,False,4,95.292,66.06,industrial area,198.568955,1.151752,industrial area
6743,177122.0,177.122,30161.565000000002,8.3782125,2022-03-02 07:02:28.846000+01:00,316.31,463.79999999999995,0.553,0.8108500000000001,2,36,2022-03-02 15:25:10.411000+01:00,False,4,90.756,60.876000000000005,industrial area,198.49294,1.151752,industrial area
6745,9346.0,9.346,55636.490999999995,15.454580833333333,2022-03-02 15:25:10.411000+01:00,509.29,512.1075,0.8904,0.8953,2,36,2022-03-03 06:52:26.902000+01:00,False,4,75.16799999999999,20.916,industrial area,5.507678,1.151752,industrial area
6747,348498.0,348.498,87958.40400000001,24.43289,2022-03-03 06:52:26.902000+01:00,315.91,393.7175,0.5523,0.6883083333333334,6,36,2022-03-04 07:18:25.306000+01:00,False,4,91.8,72.972,service area fuel,175.296654,1.151752,service area fuel
6749,209002.0,209.002,26481.994,7.356109444444445,2022-03-04 07:18:25.306000+01:00,316.29,467.6466666666667,0.553,0.8175666666666667,3,36,2022-03-04 14:39:47.300000+01:00,False,4,93.96000000000001,66.24,rest area,198.509064,1.151752,rest area
6751,9624.0,9.623999999999999,231050.326,64.18064611111112,2022-03-04 14:39:47.300000+01:00,509.23,512.0274999999999,0.8903,0.895175,2,36,2022-03-07 06:50:37.626000+01:00,False,4,81.432,18.540000000000003,industrial area,5.567569,1.151752,industrial area
6753,184631.0,184.631,87069.166,24.185879444444446,2022-03-07 06:50:37.626000+01:00,314.74,494.06,0.5502,0.86375,6,36,2022-03-08 07:01:46.792000+01:00,False,4,91.296,54.468,other area,200.060474,1.151752,other area
6755,177059.0,177.059,86843.744,24.123262222222223,2022-03-08 07:01:46.792000+01:00,316.52,463.82,0.5534,0.810875,2,36,2022-03-09 07:09:10.536000+01:00,False,4,90.9,67.068,industrial area,198.283321,1.151752,industrial area
6757,351415.0,351.41499999999996,102464.585,28.462384722222225,2022-03-09 07:09:10.536000+01:00,311.97,414.80375,0.5454,0.725175,4,36,2022-03-10 11:36:55.121000+01:00,False,4,93.456,73.26,other area,199.818606,1.151752,other area
6759,170151.0,170.151,10415.321,2.893144722222222,2022-03-10 11:36:55.121000+01:00,318.83,346.485,0.5574,0.60575,1,36,2022-03-10 14:30:30.442000+01:00,False,4,93.852,72.72,home base,195.971755,1.151752,home base
6760,10065.0,10.065000000000001,60189.130000000005,16.719202777777777,2022-03-10 14:30:30.442000+01:00,368.18,476.7375,0.6437,0.833475,2,36,2022-03-11 07:13:39.572000+01:00,False,4,80.82,15.228000000000002,industrial area,5.959165,1.151752,industrial area
6762,343744.0,343.744,27036.878,7.510243888888889,2022-03-11 07:13:39.572000+01:00,316.24,383.41249999999997,0.5529,0.6703,2,36,2022-03-11 14:44:16.450000+01:00,False,4,95.36399999999999,66.672,industrial area,198.563197,1.151752,industrial area
6763,9890.0,9.89,231599.246,64.33312388888889,2022-03-11 14:44:16.450000+01:00,379.38,479.53999999999996,0.6632,0.83835,2,36,2022-03-14 07:04:15.696000+01:00,False,4,76.788,16.524,industrial area,5.772581,1.151752,industrial area
6765,176035.0,176.035,30405.174,8.445881666666667,2022-03-14 07:04:15.696000+01:00,312.05,413.42499999999995,0.5455,0.72275,1,36,2022-03-14 15:31:00.870000+01:00,False,4,91.764,57.708000000000006,industrial area,202.748663,1.151752,industrial area
6766,8963.0,8.963000000000001,6721.547,1.8670963888888887,2022-03-14 15:31:00.870000+01:00,509.63,512.2175,0.891,0.8955,2,36,2022-03-14 17:23:02.417000+01:00,False,4,83.34,22.644000000000002,industrial area,5.166759,1.151752,industrial area
6768,297904.0,297.904,101718.71900000001,28.25519972222222,2022-03-14 17:23:02.417000+01:00,342.61,409.22875,0.599,0.71545,4,36,2022-03-15 21:38:21.136000+01:00,False,4,101.44800000000001,66.384,other area,170.921149,1.151752,other area
6770,1225298.0,1225.298,138465.1,38.46252777777778,2022-03-15 21:38:21.136000+01:00,-833.03,-268.7076470588235,-1.4563,-0.4697647058823529,9,36,2022-03-17 12:06:06.236000+01:00,True,4,97.81200000000001,85.248,service area fuel,335.157528,1.151752,service area fuel
6772,747198.0,747.198,170343.75699999998,47.31771027777778,2021-10-20 16:06:46.040000+02:00,-2.55,315.46333333333337,-0.0045,0.5515,9,37,2021-10-22 15:25:49.797000+02:00,True,4,104.868,71.568,service area fuel,369.97384,1.250322,service area fuel
6774,8420.0,8.42,10639.954000000002,2.955542777777778,2021-10-22 15:25:49.797000+02:00,509.77,512.375,0.8912,0.89575,2,37,2021-10-22 18:23:09.751000+02:00,False,4,80.928,12.420000000000002,industrial area,5.029701,1.151752,industrial area
6776,701454.0,701.454,240531.656,66.81434888888889,2021-10-22 18:23:09.751000+02:00,166.1,378.045,0.2904,0.6609375,4,37,2021-10-25 13:12:01.407000+02:00,True,4,95.36399999999999,75.16799999999999,other area,325.627932,1.151752,other area
6778,4786.0,4.7860000000000005,36086.367000000006,10.023990833333336,2021-10-25 13:12:01.407000+02:00,260.3,450.25249999999994,0.4551,0.787175,2,37,2021-10-25 23:13:27.774000+02:00,False,4,81.468,31.932,industrial area,3.685606,1.151752,industrial area
6780,659320.0,659.3199999999999,91756.017,25.4877825,2021-10-25 23:13:27.774000+02:00,146.3,351.3033333333333,0.2558,0.6141666666666666,3,37,2021-10-27 00:42:43.791000+02:00,True,4,95.4,77.90400000000001,industrial area,368.501901,1.151752,industrial area
6781,23941.0,23.941,1544.632,0.42906444444444447,2021-10-27 00:42:43.791000+02:00,268.51,268.51,0.4694,0.4694,1,37,2021-10-27 01:08:28.423000+02:00,False,4,75.96000000000001,55.800000000000004,other area,17.052298,0.712263,driving
6782,8616.0,8.616,13065.265,3.629240277777778,2021-10-20 17:10:27.555000+02:00,506.87,510.835,0.8861,0.89305,1,38,2021-10-20 20:48:12.820000+02:00,False,4,80.64,10.764000000000001,home base,7.932948,0.920723,home base
6783,711466.0,711.466,142713.417,39.64261583333333,2021-10-20 20:48:12.820000+02:00,145.81,405.3425,0.2549,0.70865,6,38,2021-10-22 12:26:46.237000+02:00,True,4,91.8,79.344,other area,368.990243,1.151752,other area
6785,610874.0,610.874,360292.04,100.08112222222222,2021-10-22 12:26:46.237000+02:00,-168.54,58.71099999999999,-0.2946,0.10264999999999999,5,38,2021-10-26 16:31:38.277000+02:00,True,4,92.88000000000001,66.31200000000001,rest area,268.93698,1.218807,rest area
6787,1197212.0,1197.212,223099.01299999998,61.97194805555556,2021-10-26 16:31:38.277000+02:00,-314.94,181.2475,-0.5506,0.316865,10,38,2021-10-29 06:29:57.290000+02:00,True,4,97.488,77.688,service area fuel,342.63729,1.224107,service area fuel
6789,1758609.0,1758.609,650816.289,180.78230250000001,2021-10-29 06:29:57.290000+02:00,-588.84,127.55156249999999,-1.0294,0.222996875,16,38,2021-11-05 18:16:53.579000+01:00,True,4,93.60000000000001,79.596,rest area,358.088275,1.288055,rest area
6791,571084.0,571.084,297409.829,82.61384138888889,2021-11-05 18:16:53.579000+01:00,122.48,353.01625,0.2141,0.61715,4,38,2021-11-09 04:53:43.408000+01:00,True,4,90.432,71.064,other area,296.382039,1.08071,other area
6793,2508068.0,2508.0679999999998,681599.031,189.33306416666667,2021-11-09 04:53:43.408000+01:00,-1328.31,-228.33761904761906,-2.3222,-0.39918333333333333,21,38,2021-11-17 02:13:42.439000+01:00,True,4,95.83200000000001,76.5,service area fuel,302.648177,1.342376,service area fuel
6795,3336902.0,3336.902,1898159.859,527.2666275,2021-11-17 02:13:42.439000+01:00,-455.2,152.94125,-0.7958,0.2673770833333334,24,38,2021-12-09 01:29:42.298000+01:00,True,4,95.328,80.244,service area fuel,413.923544,1.291729,service area fuel
6797,673858.0,673.858,140013.318,38.892588333333336,2021-12-09 01:29:42.298000+01:00,19.04,303.4975,0.0333,0.530575,6,38,2021-12-10 16:23:15.616000+01:00,True,4,92.268,77.58,service area fuel,304.010699,1.151752,service area fuel
6799,983820.0,983.8199999999999,293904.599,81.64016638888889,2021-12-10 16:23:15.616000+01:00,-81.47,293.8071428571429,-0.1424,0.5136428571428572,7,38,2021-12-14 02:01:40.215000+01:00,True,4,94.86000000000001,77.688,service area fuel,305.543681,1.151752,service area fuel
6800,1140.0,1.14,59821.112,16.616975555555555,2021-12-14 02:01:40.215000+01:00,337.41,426.105,0.5899,0.74495,1,38,2021-12-14 18:38:41.327000+01:00,False,4,16.236,3.9960000000000004,home base,1.312997,1.151752,home base
6801,955600.0,955.6,140284.028,38.96778555555556,2021-12-14 18:38:41.327000+01:00,2.59,331.9533333333333,0.0045,0.580325,6,38,2021-12-16 09:36:45.355000+01:00,True,4,93.348,80.53200000000001,service area fuel,308.125909,1.196591,service area fuel
6803,3169456.0,3169.456,959517.7999999999,266.5327222222222,2021-12-16 09:36:45.355000+01:00,-735.05,79.57,-1.2851,0.1391096153846154,26,38,2021-12-27 12:08:43.155000+01:00,True,4,96.01200000000001,80.85600000000001,service area fuel,329.782185,1.237575,service area fuel
6805,17541.0,17.541,8530.692,2.3696366666666666,2021-12-27 12:08:43.155000+01:00,318.58,463.96,0.557,0.811125,2,38,2021-12-27 14:30:53.847000+01:00,False,4,69.804,33.696,industrial area,9.277447,1.028428,industrial area
6806,4145.0,4.145,4888.8330000000005,1.3580091666666667,2021-12-27 14:30:53.847000+01:00,512.11,513.6075,0.8953,0.897925,2,38,2021-12-27 15:52:22.680000+01:00,False,4,39.24,13.5,industrial area,2.690493,1.151752,industrial area
6808,309311.0,309.311,56636.559,15.7323775,2021-12-27 15:52:22.680000+01:00,337.1,403.96,0.5893,0.7062,2,38,2021-12-28 07:36:19.239000+01:00,False,4,90.936,72.216,industrial area,177.703136,1.13053,industrial area
6809,7139.0,7.139,11538.010999999999,3.2050030555555553,2021-12-28 07:36:19.239000+01:00,402.21,432.5075,0.7032,0.75615,2,38,2021-12-28 10:48:37.250000+01:00,False,4,74.52,21.42,other area,4.298338,1.151752,other area
6810,1142.0,1.142,8324.947,2.3124852777777782,2021-12-28 10:48:37.250000+01:00,513.48,514.14,0.8977,0.89885,1,38,2021-12-28 13:07:22.197000+01:00,False,4,22.248,7.2,home base,1.315301,1.151752,home base
6811,1473643.0,1473.643,521337.088,144.81585777777778,2021-12-28 13:07:22.197000+01:00,-315.33,-3.921071428571428,-0.5513,-0.006853571428571429,14,38,2022-01-03 13:56:19.285000+01:00,True,4,91.116,79.128,service area fuel,389.365888,1.315707,service area fuel
6813,3686.0,3.686,85325.841,23.7016225,2022-01-03 13:56:19.285000+01:00,166.43,271.4975,0.291,0.47465,2,38,2022-01-04 13:38:25.126000+01:00,False,4,44.964,12.06,industrial area,2.32078,1.151752,industrial area
6815,633973.0,633.973,462113.59699999995,128.36488805555555,2022-01-04 13:38:25.126000+01:00,181.67,448.4188888888889,0.3176,0.7839444444444444,9,38,2022-01-09 22:00:18.723000+01:00,True,4,96.732,77.22,rest area,333.13238,1.2126,rest area
6817,737122.0,737.122,135447.613,37.624336944444444,2022-01-09 22:00:18.723000+01:00,165.84,352.5525,0.2899,0.6163500000000001,6,38,2022-01-11 11:37:46.336000+01:00,True,4,91.656,77.18400000000001,service area fuel,218.331868,1.205909,service area fuel
6819,26949.0,26.948999999999998,15048.613000000001,4.180170277777777,2022-01-11 11:37:46.336000+01:00,499.45,507.2575,0.8732,0.886825,2,38,2022-01-11 15:48:34.949000+01:00,False,4,65.412,32.112,industrial area,15.352854,1.151752,industrial area
6821,3535.0,3.535,6426.061,1.7850169444444446,2022-01-11 15:48:34.949000+01:00,512.75,513.7825,0.8964,0.898225,2,38,2022-01-11 17:35:41.010000+01:00,False,4,33.768,12.420000000000002,industrial area,2.052422,1.151752,industrial area
6822,3882685.0,3882.685,1708840.443,474.6779008333333,2022-01-11 17:35:41.010000+01:00,-184.53,316.4246875,-0.3226,0.55319375,32,38,2022-01-31 12:16:21.453000+01:00,True,4,98.568,79.74,service area fuel,329.431341,1.623478,service area fuel
6824,19108.0,19.108,53287.329,14.802035833333335,2022-01-31 12:16:21.453000+01:00,342.23,483.905,0.5983,0.8459833333333333,3,38,2022-02-01 03:04:28.782000+01:00,False,4,64.83600000000001,24.732,other area,9.30394,1.151752,other area
6826,693214.0,693.2139999999999,96947.904,26.929973333333333,2022-02-01 03:04:28.782000+01:00,140.17,343.43416666666667,0.2451,0.600425,6,38,2022-02-02 06:00:16.686000+01:00,True,4,92.232,80.424,service area fuel,308.662104,1.266816,service area fuel
6828,1210676.0,1210.676,190692.386,52.970107222222225,2022-02-02 06:00:16.686000+01:00,-448.77,52.89954545454545,-0.7846,0.09248636363636363,11,38,2022-02-04 10:58:29.072000+01:00,True,4,92.988,79.092,service area fuel,329.37343,1.698036,service area fuel
6829,7006.0,7.006,21943.112,6.095308888888889,2022-02-04 10:58:29.072000+01:00,34.98,156.95,0.0612,0.2744,2,38,2022-02-04 17:04:12.184000+01:00,False,4,68.76,23.256,other area,4.036891,1.151752,other area
6831,1021597.0,1021.597,322044.3,89.45675,2022-02-04 17:04:12.184000+01:00,-63.38,330.15250000000003,-0.1108,0.577195,10,38,2022-02-08 10:31:36.484000+01:00,True,4,91.72800000000001,77.004,service area fuel,268.874724,1.207715,service area fuel
6833,4060.0,4.06,3529.886,0.980523888888889,2022-02-08 10:31:36.484000+01:00,510.12,512.46,0.8918,0.8959,1,38,2022-02-08 11:30:26.370000+01:00,False,4,52.2,9.324,industrial area,4.676113,1.151752,industrial area
6834,707706.0,707.706,172521.544,47.92265111111111,2022-02-08 11:30:26.370000+01:00,132.94,419.76142857142855,0.2324,0.7338357142857143,7,38,2022-02-10 11:25:47.914000+01:00,True,4,93.70800000000001,72.86399999999999,rest area,247.936038,1.17693,rest area
6836,518600.0,518.6,42270.233,11.74173138888889,2022-02-10 11:25:47.914000+01:00,217.58,406.43,0.3804,0.7105625,4,38,2022-02-10 23:10:18.147000+01:00,True,4,91.83600000000001,67.464,industrial area,297.223425,1.151752,industrial area
6837,2164.0,2.1639999999999997,59703.331000000006,16.58425861111111,2022-02-10 23:10:18.147000+01:00,241.26,446.10249999999996,0.4218,0.7799,2,38,2022-02-11 15:45:21.478000+01:00,False,4,29.772,8.028,home base,1.251954,1.151752,home base
6838,1049601.0,1049.6009999999999,328735.224,91.31533999999999,2022-02-11 15:45:21.478000+01:00,-81.78,291.20125,-0.143,0.5091,8,38,2022-02-15 11:04:16.702000+01:00,True,4,99.144,76.86000000000001,service area fuel,305.461907,1.183177,service area fuel
6839,1063.0,1.063,6847.0199999999995,1.90195,2022-02-15 11:04:16.702000+01:00,513.58,514.19,0.8979,0.89895,1,38,2022-02-15 12:58:23.722000+01:00,False,4,18.720000000000002,5.6160000000000005,home base,1.224312,1.151752,home base
6840,3703.0,3.703,4655.202,1.2931116666666667,2022-02-15 12:58:23.722000+01:00,512.43,513.7349999999999,0.8959,0.89815,2,38,2022-02-15 14:15:58.924000+01:00,False,4,31.319999999999997,14.58,industrial area,2.373761,1.151752,industrial area
6841,521690.0,521.69,73606.118,20.44614388888889,2022-02-15 14:15:58.924000+01:00,232.91,443.13,0.4072,0.7747125,4,38,2022-02-16 10:42:45.042000+01:00,True,4,92.592,70.128,industrial area,281.891302,1.151752,industrial area
6843,660632.0,660.6320000000001,84595.294,23.498692777777777,2022-02-16 10:42:45.042000+01:00,133.75,305.55833333333334,0.2338,0.5341833333333333,3,38,2022-02-17 10:12:40.336000+01:00,True,4,96.552,78.01200000000001,rest area,379.08121,1.174034,rest area
6845,209782.0,209.78199999999998,98971.26500000001,27.492018055555558,2022-02-17 10:12:40.336000+01:00,283.4,422.155,0.4955,0.73805,3,38,2022-02-18 13:42:11.601000+01:00,False,4,90.61200000000001,65.952,other area,161.101311,1.151752,other area
6847,7144.0,7.144,7201.139999999999,2.0003166666666665,2022-02-18 13:42:11.601000+01:00,506.57,510.7525,0.8856,0.8929,2,38,2022-02-18 15:42:12.741000+01:00,False,4,66.31200000000001,20.088,other area,4.245358,1.151752,other area
6849,619904.0,619.904,304136.009,84.48222472222223,2022-02-18 15:42:12.741000+01:00,55.53,301.11125,0.0971,0.5264125,8,38,2022-02-22 04:11:08.750000+01:00,True,4,93.70800000000001,72.86399999999999,rest area,298.790341,1.20148,rest area
6851,1500901.0,1500.9009999999998,278226.805,77.2852236111111,2022-02-22 04:11:08.750000+01:00,-194.21,138.06227272727273,-0.3395,0.24136363636363634,11,38,2022-02-25 09:28:15.555000+01:00,True,4,94.75200000000001,74.952,service area fuel,364.403136,1.17541,service area fuel
6853,884390.0,884.39,276032.456,76.67568222222224,2022-02-25 09:28:15.555000+01:00,-31.84,301.76300000000003,-0.0557,0.52755,10,38,2022-02-28 14:08:48.011000+01:00,True,4,93.492,73.40400000000001,rest area,305.08729,1.210058,rest area
6854,4087.0,4.087,31101.230000000003,8.639230555555557,2022-02-28 14:08:48.011000+01:00,510.09,512.4449999999999,0.8918,0.8959,1,38,2022-02-28 22:47:09.241000+01:00,False,4,49.428000000000004,5.796,home base,4.70721,1.151752,home base
6855,1305064.0,1305.064,180722.177,50.200604722222224,2022-02-28 22:47:09.241000+01:00,-272.13,113.07874999999999,-0.4757,0.19769375,8,38,2022-03-03 00:59:11.418000+01:00,True,4,93.16799999999999,80.784,service area fuel,404.967232,1.289192,service area fuel
6857,1594278.0,1594.278,385939.142,107.20531722222222,2022-03-03 00:59:11.418000+01:00,-242.67,202.41041666666663,-0.4242,0.35387083333333336,12,38,2022-03-07 12:11:30.560000+01:00,True,4,92.988,79.776,service area fuel,397.880807,1.2206,service area fuel
6858,19090.0,19.09,49943.985,13.873329166666668,2022-03-07 12:11:30.560000+01:00,309.38,477.7483333333333,0.5409,0.8352166666666667,3,38,2022-03-08 02:03:54.545000+01:00,False,4,66.42,23.328000000000003,other area,9.468377,1.151752,other area
6860,1181725.0,1181.725,203044.168,56.40115777777778,2022-03-08 02:03:54.545000+01:00,-274.58,92.2890909090909,-0.48,0.16135,11,38,2022-03-10 10:27:58.713000+01:00,True,4,93.88799999999999,78.66000000000001,service area fuel,326.663049,1.349007,service area fuel
6861,1005.0,1.005,3434.874,0.9541316666666667,2022-03-10 10:27:58.713000+01:00,513.64,514.22,0.898,0.899,1,38,2022-03-10 11:25:13.587000+01:00,False,4,19.692,1.6560000000000001,home base,1.157511,1.151752,home base
6862,659479.0,659.4789999999999,82572.522,22.936811666666667,2022-03-10 11:25:13.587000+01:00,131.84,326.97999999999996,0.2305,0.57165,3,38,2022-03-11 10:21:26.109000+01:00,True,4,93.132,77.328,rest area,371.922888,1.183906,rest area
6864,1229729.0,1229.729,268603.97000000003,74.61221388888889,2022-03-11 10:21:26.109000+01:00,-520.47,-92.985,-0.9099,-0.16253,5,38,2022-03-14 12:58:10.079000+01:00,True,4,98.53200000000001,80.352,rest area,340.225113,1.174896,rest area
6866,656725.0,656.7249999999999,103113.101,28.642528055555555,2022-03-14 12:58:10.079000+01:00,-875.96,-286.2475,-1.5314,-0.500425,4,38,2022-03-15 17:36:43.180000+01:00,True,4,92.7,78.264,rest area,353.622427,1.219984,rest area
6868,1120025.0,1120.025,180593.701,50.16491694444444,2022-03-15 17:36:43.180000+01:00,-7.81,300.5225,-0.0137,0.5254,8,38,2022-03-17 19:46:36.881000+01:00,True,4,93.96000000000001,76.968,service area fuel,316.144406,1.159819,service area fuel
6869,3951.0,3.9509999999999996,26611.36,7.392044444444444,2022-03-17 19:46:36.881000+01:00,512.44,513.6625,0.8959,0.8980250000000001,2,38,2022-03-18 03:10:08.241000+01:00,False,4,33.228,9.612,industrial area,2.361092,1.151752,industrial area
6871,757439.0,757.439,355170.419,98.65844972222223,2022-03-18 03:10:08.241000+01:00,70.85,267.54785714285714,0.1239,0.4677428571428571,7,38,2022-03-22 05:49:38.660000+01:00,True,4,92.592,77.22,rest area,377.023498,1.171512,rest area
6873,3739.0,3.739,25509.947999999997,7.086096666666666,2022-03-22 05:49:38.660000+01:00,512.56,513.7225,0.8961,0.8981250000000001,2,38,2022-03-22 12:54:48.608000+01:00,False,4,30.528000000000002,13.607999999999999,industrial area,2.240158,1.151752,industrial area
6875,1641152.0,1641.152,232328.425,64.53567361111111,2022-03-22 12:54:48.608000+01:00,-594.83,-0.8872413793103533,-1.0399,-0.0015551724137931083,15,38,2022-03-25 05:26:57.033000+01:00,True,4,95.18400000000001,79.416,service area fuel,389.410806,1.217415,service area fuel
6876,7673.0,7.673,23076.723,6.410200833333334,2021-10-30 08:49:52.320000+02:00,507.84,512.6675,0.8878,0.89625,2,39,2021-10-30 15:14:29.043000+02:00,False,4,82.224,31.212,home base,6.956441,1.151752,home base
6877,817117.0,817.1170000000001,393140.218,109.20561611111111,2021-10-30 15:14:29.043000+02:00,-10.73,217.05999999999997,-0.0188,0.3794681818181818,11,39,2021-11-04 03:26:49.261000+01:00,True,4,100.224,76.644,rest area,385.581231,1.399998,rest area
6879,762214.0,762.2139999999999,193456.593,53.7379425,2021-11-04 03:26:49.261000+01:00,-390.38,-62.058499999999995,-0.6825,-0.10848499999999998,10,39,2021-11-06 09:11:05.854000+01:00,True,4,100.44,73.33200000000001,service area fuel,325.761134,1.37039,service area fuel
6881,2980336.0,2980.336,601635.075,167.12085416666667,2021-11-06 09:11:05.854000+01:00,-818.26,-229.74295454545455,-1.4305,-0.4016409090909091,22,39,2021-11-13 08:18:20.929000+01:00,True,4,102.492,81.756,service area fuel,426.583165,1.27894,service area fuel
6883,2285581.0,2285.581,522276.234,145.07673166666666,2021-11-13 08:18:20.929000+01:00,-794.37,-71.01326086956522,-1.3888,-0.12414782608695651,23,39,2021-11-19 09:22:57.163000+01:00,True,4,98.38799999999999,80.64,service area fuel,360.990008,1.488995,service area fuel
6885,561942.0,561.942,83508.216,23.196726666666667,2021-11-19 09:22:57.163000+01:00,-1419.56,-1254.805,-2.4818,-2.19375,3,39,2021-11-20 08:34:45.379000+01:00,True,4,94.32,77.436,rest area,322.867183,1.25878,rest area
6887,978821.0,978.821,457965.55799999996,127.212655,2021-11-20 08:34:45.379000+01:00,-1323.7,114.31458333333332,-2.3142,0.19984583333333336,12,39,2021-11-25 15:47:30.937000+01:00,True,4,97.092,75.744,service area fuel,340.140008,1.363611,service area fuel
6889,785312.0,785.312,136530.426,37.92511833333333,2021-11-25 15:47:30.937000+01:00,20.67,225.2707142857143,0.0361,0.3938285714285715,7,39,2021-11-27 05:43:01.363000+01:00,True,4,95.83200000000001,75.88799999999999,service area fuel,350.168312,1.173215,service area fuel
6891,1014843.0,1014.843,339523.11000000004,94.311975,2021-11-27 05:43:01.363000+01:00,-26.86,237.6525,-0.047,0.415475,8,39,2021-12-01 04:01:44.473000+01:00,True,4,96.912,81.144,service area fuel,349.914927,1.323932,service area fuel
6893,1138452.0,1138.452,221526.837,61.5352325,2021-12-01 04:01:44.473000+01:00,-736.9,-393.85375,-1.2883,-0.6885749999999999,8,39,2021-12-03 17:33:51.310000+01:00,True,4,97.02,81.216,service area fuel,397.151399,1.248457,service area fuel
6895,2431594.0,2431.594,557454.947,154.8485963888889,2021-12-03 17:33:51.310000+01:00,-1828.54,-636.40525,-3.1967,-1.11259,20,39,2021-12-10 04:24:46.257000+01:00,True,4,97.128,83.988,service area fuel,411.051075,1.245309,service area fuel
6897,134464.0,134.464,235557.00699999998,65.43250194444444,2021-12-10 04:24:46.257000+01:00,-1931.09,-1271.3525,-3.376,-2.22265,2,39,2021-12-12 21:50:43.264000+01:00,False,4,92.952,61.416,other area,96.526871,1.097547,other area
6899,809945.0,809.9449999999999,203942.504,56.65069555555556,2021-12-12 21:50:43.264000+01:00,26.99,304.8711111111111,0.0472,0.5330055555555556,9,39,2021-12-15 06:29:45.768000+01:00,True,4,97.236,71.13600000000001,rest area,385.81734,1.151752,rest area
6900,1093.0,1.093,2108.572,0.5857144444444444,2021-12-15 06:29:45.768000+01:00,44.45,60.395,0.0777,0.1056,1,39,2021-12-15 07:04:54.340000+01:00,False,4,18.720000000000002,4.104,home base,1.258865,1.151752,home base
6901,8332.0,8.332,69293.913,19.248309166666665,2021-12-15 07:04:54.340000+01:00,72.54,304.17333333333335,0.1268,0.5317833333333334,3,39,2021-12-16 02:19:48.253000+01:00,False,4,71.064,26.1,industrial area,3.793871,1.151752,industrial area
6902,1179548.0,1179.548,382596.434,106.27678722222221,2021-12-16 02:19:48.253000+01:00,-581.6,244.86874999999998,-1.0168,0.4280916666666667,12,39,2021-12-20 12:36:24.687000+01:00,True,4,95.83200000000001,79.92,service area fuel,371.50185,1.492871,service area fuel
6904,629150.0,629.15,50574.64,14.048511111111113,2021-12-20 12:36:24.687000+01:00,157.08,402.9625,0.2746,0.704475,4,39,2021-12-21 02:39:19.327000+01:00,True,4,97.74,70.05600000000001,industrial area,357.71939,1.174697,industrial area
6906,9456.0,9.456,56089.744999999995,15.58048472222222,2021-12-21 02:39:19.327000+01:00,333.62,343.40999999999997,0.5832,0.600325,2,39,2021-12-21 18:14:09.072000+01:00,False,4,86.796,19.836,other area,4.240751,1.151752,other area
6907,399712.0,399.712,139039.39599999998,38.622054444444444,2021-12-21 18:14:09.072000+01:00,115.23,392.52625,0.2014,0.686225,4,39,2021-12-23 08:51:28.468000+01:00,True,4,213.84,77.36399999999999,other area,249.556135,1.322929,other area
6909,706424.0,706.424,107836.605,29.9546125,2021-12-23 08:51:28.468000+01:00,-31.23,168.8675,-0.0546,0.2952375,4,39,2021-12-24 14:48:45.073000+01:00,True,4,100.44,82.72800000000001,service area fuel,407.456457,1.209786,service area fuel
